CODGEO;LIBGEO;MED14
86201;Prinçay;18804,8
86202;La Puye;18346,1
86203;Queaux;18060,5
86204;Quinçay;22790,0
86205;Ranton;17860,9
86206;Raslay;14554,5
86207;La Roche-Posay;19183,2
86208;Le Rochereau;20037,0
86209;Roches-Prémarie-Andillé;21676,0
86210;Roiffé;18301,4
86211;Romagne;16193,7
86213;Rouillé;19094,5
86214;Saint-Benoît;23632,9
86217;Saint-Christophe;17708,3
86218;Saint-Clair;17486,3
86219;Saint-Cyr;20887,3
86220;Saint-Gaudent;19501,0
86221;Saint-Genest-d'Ambière;19849,7
86222;Saint-Georges-lès-Baillargeaux;22142,7
86223;Saint-Germain;18440,8
86224;Saint-Gervais-les-Trois-Clochers;18915,6
86225;Saint-Jean-de-Sauves;17461,7
86226;Saint-Julien-l'Ars;22396,7
86227;Saint-Laon;17465,5
86228;Saint-Laurent-de-Jourdes;19265,2
86229;Saint-Léger-de-Montbrillais;17705,3
86230;Saint-Léomer;17879,3
86231;Saint-Macoux;18065,2
86233;Valdivienne;20447,1
86234;Saint-Martin-l'Ars;17450,5
86235;Saint-Maurice-la-Clouère;19784,6
86236;Saint-Pierre-de-Maillé;18195,5
86237;Saint-Pierre-d'Exideuil;19203,0
86239;Sainte-Radégonde;19945,0
86241;Saint-Rémy-sur-Creuse;19008,7
86242;Saint-Romain;15860,5
86244;Saint-Sauvant;18958,0
86245;Saint-Sauveur;21238,7
86246;Saint-Savin;18101,0
86247;Saint-Saviol;18694,0
86248;Saint-Secondin;16956,7
86249;Saires;16769,3
86250;Saix;17564,3
86252;Sammarçolles;18104,6
86253;Sanxay;17521,3
86254;Saulgé;19247,6
86255;Savigné;18450,0
86256;Savigny-Lévescault;22852,9
86257;Savigny-sous-Faye;19253,0
86258;Scorbé-Clairvaux;20071,6
86259;Senillé;21397,2
86260;Sérigny;17881,7
86261;Sèvres-Anxaumont;23815,0
86262;Sillars;19430,0
86263;Smarves;22445,0
86264;Sommières-du-Clain;17032,0
86265;Sossais;19202,0
86266;Surin;16571,7
86268;Tercé;20978,1
86269;Ternay;18510,0
86270;Thollet;17007,3
86271;Thurageau;19010,8
86272;Thuré;21292,0
86273;La Trimouille;17525,7
86274;Les Trois-Moutiers;18058,8
86275;Usseau;20089,6
86276;Usson-du-Poitou;17509,0
86277;Varennes;20395,4
86278;Vaux;18752,4
86279;Vaux-sur-Vienne;19431,0
86280;Vellèches;18024,3
86281;Vendeuvre-du-Poitou;20030,0
86284;Vernon;19801,0
86285;Verrières;20738,0
86286;Verrue;17323,9
86287;Vézières;17840,0
86288;Vicq-sur-Gartempe;18280,0
86289;Le Vigeant;17199,2
86290;La Villedieu-du-Clain;20308,7
86291;Villemort;
86292;Villiers;20671,9
86293;Vivonne;20419,7
86294;Vouillé;20518,3
86295;Voulême;19858,9
86296;Voulon;20028,1
86297;Vouneuil-sous-Biard;22771,3
86298;Vouneuil-sur-Vienne;20305,7
86299;Vouzailles;19491,9
86300;Yversay;21072,2
87001;Aixe-sur-Vienne;20852,0
87002;Ambazac;20489,0
87003;Arnac-la-Poste;17400,7
87004;Augne;18497,4
87005;Aureil;22972,9
87006;Azat-le-Ris;18467,5
87007;Balledent;16336,2
87008;La Bazeuge;17666,5
87009;Beaumont-du-Lac;18342,2
87011;Bellac;17641,0
87012;Berneuil;17760,5
87013;Bersac-sur-Rivalier;19006,8
87014;Bessines-sur-Gartempe;18993,3
87015;Beynac;22022,8
87016;Les Billanges;17663,3
87017;Blanzac;18455,6
87018;Blond;17984,8
87019;Boisseuil;24241,0
87020;Bonnac-la-Côte;20855,0
87021;Bosmie-l'Aiguille;22537,0
87022;Breuilaufa;19500,0
87023;Le Buis;20540,0
87024;Bujaleuf;16976,0
87025;Burgnac;21123,0
87026;Bussière-Boffy;14647,0
87027;Bussière-Galant;18510,0
87028;Bussière-Poitevine;16479,6
87029;Les Cars;18797,3
87030;Chaillac-sur-Vienne;21087,0
87031;Le Chalard;18369,2
87032;Châlus;18278,3
87033;Chamboret;18175,2
87034;Champagnac-la-Rivière;18311,1
87035;Champnétery;18722,9
87036;Champsac;17940,8
87037;La Chapelle-Montbrandeix;16603,3
87038;Chaptelat;21759,6
87039;Château-Chervix;19128,0
87040;Châteauneuf-la-Forêt;18549,2
87041;Châteauponsac;18265,3
87042;Le Châtenet-en-Dognon;18533,9
87043;Cheissoux;15901,3
87044;Chéronnac;15916,0
87045;Cieux;18981,9
87046;Cognac-la-Forêt;19314,5
87047;Compreignac;20141,1
87048;Condat-sur-Vienne;22378,7
87049;Coussac-Bonneval;18322,0
87050;Couzeix;22385,2
87051;La Croisille-sur-Briance;17954,0
87052;La Croix-sur-Gartempe;17834,6
87053;Cromac;16630,0
87054;Cussac;17337,7
87055;Darnac;16462,5
87056;Dinsac;19321,5
87057;Dompierre-les-Églises;18215,5
87058;Domps;13758,7
87059;Le Dorat;17883,9
87060;Dournazac;17095,7
87061;Droux;18091,0
87062;Eybouleuf;19728,3
87063;Eyjeaux;22024,2
87064;Eymoutiers;18120,7
87065;Feytiat;22722,9
87066;Flavignac;18486,7
87067;Folles;16505,3
87068;Fromental;19722,0
87069;Gajoubert;15266,1
87070;La Geneytouse;21999,5
87071;Glandon;19344,0
87072;Glanges;19284,0
87073;Gorre;19099,0
87074;Les Grands-Chézeaux;18462,2
87075;Isle;22986,0
87076;Jabreilles-les-Bordes;20127,5
87077;Janailhac;18835,7
87078;Javerdat;19060,0
87079;La Jonchère-Saint-Maurice;18973,2
87080;Jouac;16858,0
87081;Jourgnac;22397,2
87082;Ladignac-le-Long;17185,7
87083;Laurière;17685,0
87084;Lavignac;19170,5
87085;Limoges;18621,2
87086;Linards;18331,4
87087;Lussac-les-Églises;16522,2
87088;Magnac-Bourg;19258,0
87089;Magnac-Laval;18176,8
87090;Mailhac-sur-Benaize;16624,0
87091;Maisonnais-sur-Tardoire;15947,0
87092;Marval;17297,0
87093;Masléon;19610,0
87094;Meilhac;21423,8
87095;Meuzac;18744,5
87096;La Meyze;18891,3
87097;Mézières-sur-Issoire;16508,0
87099;Moissannes;18681,9
87100;Montrol-Sénard;18798,3
87101;Mortemart;16064,0
87103;Nantiat;19156,0
87104;Nedde;17255,0
87105;Neuvic-Entier;17877,0
87106;Nexon;19901,3
87107;Nieul;21478,9
87108;Nouic;17526,1
87109;Oradour-Saint-Genest;16387,3
87110;Oradour-sur-Glane;19542,0
87111;Oradour-sur-Vayres;18338,0
87112;Pageas;19415,8
87113;Le Palais-sur-Vienne;20484,1
87114;Panazol;22368,7
87115;Pensol;17269,3
87116;Peyrat-de-Bellac;18900,0
87117;Peyrat-le-Château;18770,5
87118;Peyrilhac;19492,7
87119;Pierre-Buffière;19814,0
87120;La Porcherie;16719,0
87121;Rancon;15915,3
87122;Razès;20270,8
87123;Rempnat;15915,0
87124;Rilhac-Lastours;19044,0
87125;Rilhac-Rancon;22111,7
87126;Rochechouart;19509,0
87127;La Roche-l'Abeille;18101,5
87128;Roussac;18975,0
87129;Royères;21305,7
87130;Roziers-Saint-Georges;18856,7
87131;Saillat-sur-Vienne;18749,3
87132;Saint-Amand-le-Petit;14777,4
87133;Saint-Amand-Magnazeix;17325,5
87134;Sainte-Anne-Saint-Priest;16108,0
87135;Saint-Auvent;18219,0
87136;Saint-Barbant;14224,0
87137;Saint-Bazile;17425,3
87138;Saint-Bonnet-Briance;18072,5
87139;Saint-Bonnet-de-Bellac;16915,5
87140;Saint-Brice-sur-Vienne;20443,3
87141;Saint-Cyr;19072,8
87142;Saint-Denis-des-Murs;19391,3
87143;Saint-Gence;21993,3
87144;Saint-Genest-sur-Roselle;19184,1
87145;Saint-Georges-les-Landes;15759,0
87146;Saint-Germain-les-Belles;19279,2
87147;Saint-Gilles-les-Forêts;
87148;Saint-Hilaire-Bonneval;21328,6
87149;Saint-Hilaire-la-Treille;18022,7
87150;Saint-Hilaire-les-Places;19026,7
87151;Saint-Jean-Ligoure;19709,6
87152;Saint-Jouvent;20636,7
87153;Saint-Julien-le-Petit;16629,3
87154;Saint-Junien;19514,0
87155;Saint-Junien-les-Combes;18984,8
87156;Saint-Just-le-Martel;22079,1
87157;Saint-Laurent-les-Églises;19671,7
87158;Saint-Laurent-sur-Gorre;18773,8
87159;Saint-Léger-la-Montagne;18666,2
87160;Saint-Léger-Magnazeix;15106,7
87161;Saint-Léonard-de-Noblat;18827,0
87162;Sainte-Marie-de-Vaux;19672,3
87163;Saint-Martial-sur-Isop;15300,5
87164;Saint-Martin-de-Jussac;19145,7
87165;Saint-Martin-le-Mault;15717,6
87166;Saint-Martin-le-Vieux;21477,9
87167;Saint-Martin-Terressus;19301,1
87168;Saint-Mathieu;17396,0
87169;Saint-Maurice-les-Brousses;20081,0
87170;Saint-Méard;17501,9
87172;Saint-Ouen-sur-Gartempe;18685,4
87173;Saint-Pardoux;18552,0
87174;Saint-Paul;20273,8
87176;Saint-Priest-Ligoure;20238,3
87177;Saint-Priest-sous-Aixe;21761,1
87178;Saint-Priest-Taurion;20994,2
87179;Saint-Sornin-la-Marche;14818,0
87180;Saint-Sornin-Leulac;16760,0
87181;Saint-Sulpice-Laurière;18085,0
87182;Saint-Sulpice-les-Feuilles;17856,3
87183;Saint-Sylvestre;20332,9
87184;Saint-Symphorien-sur-Couze;18285,0
87185;Saint-Victurnien;21093,3
87186;Saint-Vitte-sur-Briance;15541,0
87187;Saint-Yrieix-la-Perche;19322,9
87188;Saint-Yrieix-sous-Aixe;21321,3
87189;Les Salles-Lavauguyon;15838,5
87190;Sauviat-sur-Vige;17907,2
87191;Séreilhac;20036,7
87192;Solignac;22807,5
87193;Surdoux;
87194;Sussac;17728,0
87195;Tersannes;16096,0
87196;Thiat;16295,5
87197;Thouron;20261,9
87198;Vaulry;18130,0
87199;Vayres;16712,0
87200;Verneuil-Moustiers;16600,6
87201;Verneuil-sur-Vienne;24212,6
87202;Veyrac;21495,6
87203;Vicq-sur-Breuilh;20587,3
87204;Videix;16696,5
87205;Le Vigen;22458,7
87206;Villefavard;17568,1
88001;Les Ableuvenettes;
88002;Ahéville;
88003;Aingeville;
88004;Ainvelle;21439,5
88005;Allarmont;19672,5
88006;Ambacourt;20662,2
88007;Ameuvelle;
88008;Anglemont;19338,0
88009;Anould;19408,7
88010;Aouze;18214,5
88011;Arches;20399,0
88012;Archettes;21575,0
88013;Aroffe;
88014;Arrentès-de-Corcieux;19455,3
88015;Attignéville;20161,0
88016;Attigny;18833,3
88017;Aulnois;18508,0
88018;Aumontzey;19366,7
88019;Autigny-la-Tour;21477,8
88020;Autreville;23092,9
88021;Autrey;16672,7
88022;Auzainvilliers;19090,8
88023;Avillers;
88024;Avrainville;19001,0
88025;Avranville;
88026;Aydoilles;22900,7
88027;Badménil-aux-Bois;19480,0
88028;La Baffe;22500,0
88029;Bains-les-Bains;17873,3
88030;Bainville-aux-Saules;19937,8
88031;Balléville;19645,6
88032;Ban-de-Laveline;19156,9
88033;Ban-de-Sapt;18468,9
88035;Barbey-Seroux;19209,5
88036;Barville;
88037;Basse-sur-le-Rupt;21160,0
88038;Battexey;
88039;Baudricourt;20323,3
88040;Bayecourt;19487,3
88041;Bazegney;18892,5
88042;Bazien;
88043;Bazoilles-et-Ménil;20391,0
88044;Bazoilles-sur-Meuse;20077,0
88045;Beaufremont;
88046;Beauménil;19911,1
88047;Begnécourt;19498,0
88048;Bellefontaine;19560,0
88049;Belmont-lès-Darney;18459,5
88050;Belmont-sur-Buttant;19722,9
88051;Belmont-sur-Vair;22551,7
88052;Belrupt;
88053;Belval;20200,5
88054;Bertrimoutier;21715,4
88055;Bettegney-Saint-Brice;19580,0
88056;Bettoncourt;
88057;Le Beulay;18642,7
88058;Biécourt;16860,0
88059;Biffontaine;18019,0
88060;Blémerey;
88061;Bleurville;20928,3
88062;Blevaincourt;19197,7
88063;Bocquegney;21031,9
88064;Bois-de-Champ;17788,5
88065;Bonvillet;20256,0
88066;Boulaincourt;
88068;La Bourgonce;20146,0
88069;Bouxières-aux-Bois;22580,4
88070;Bouxurulles;20848,7
88071;Bouzemont;
88073;Brantigny;20459,4
88074;Brechainville;
88075;La Bresse;20305,3
88076;Brouvelieures;17241,7
88077;Brû;18875,7
88078;Bruyères;16594,0
88079;Bulgnéville;20059,2
88080;Bult;21041,2
88081;Bussang;19612,0
88082;Celles-sur-Plaine;17646,2
88083;Certilleux;22088,0
88084;Chamagne;19955,7
88085;Champdray;19085,0
88086;Champ-le-Duc;20084,4
88087;Chantraine;21973,3
88088;La Chapelle-aux-Bois;18268,3
88089;La Chapelle-devant-Bruyères;18387,2
88090;Charmes;17531,0
88091;Charmois-devant-Bruyères;19780,8
88092;Charmois-l'Orgueilleux;19830,0
88093;Châtas;
88094;Châtel-sur-Moselle;19832,0
88095;Châtenois;17166,0
88096;Châtillon-sur-Saône;17870,8
88097;Chauffecourt;
88098;Chaumousey;21931,3
88099;Chavelot;21791,0
88100;Chef-Haut;
88101;Cheniménil;20302,7
88102;Chermisey;
88103;Circourt;
88104;Circourt-sur-Mouzon;20206,1
88105;Claudon;18432,4
88106;Ban-sur-Meurthe-Clefcy;19466,7
88107;Clérey-la-Côte;
88108;Le Clerjus;17168,8
88109;Cleurie;21043,6
88110;Clézentaine;18330,0
88111;Coinches;21571,3
88112;Colroy-la-Grande;19106,0
88113;Combrimont;16458,4
88114;Contrexéville;19041,1
88115;Corcieux;18208,0
88116;Cornimont;17874,3
88117;Courcelles-sous-Châtenois;
88118;Coussey;18225,0
88119;Crainvilliers;17972,9
88120;La Croix-aux-Mines;17001,0
88121;Damas-aux-Bois;19149,5
88122;Damas-et-Bettegney;20323,9
88123;Damblain;17771,3
88124;Darney;17969,3
88125;Darney-aux-Chênes;
88126;Darnieulles;19910,0
88127;Deinvillers;
88128;Denipaire;20686,0
88129;Derbamont;19088,1
88130;Destord;19985,6
88131;Deycimont;21443,6
88132;Deyvillers;22581,5
88133;Dignonville;21273,3
88134;Dinozé;22767,0
88135;Docelles;17585,4
88136;Dogneville;22451,3
88137;Dolaincourt;
88138;Dombasle-devant-Darney;
88139;Dombasle-en-Xaintois;19381,4
88140;Dombrot-le-Sec;21462,4
88141;Dombrot-sur-Vair;20270,5
88142;Domèvre-sur-Avière;21581,5
88143;Domèvre-sur-Durbion;19549,3
88144;Domèvre-sous-Montfort;
88145;Domfaing;18994,4
88146;Domjulien;19117,4
88147;Dommartin-aux-Bois;21419,5
88148;Dommartin-lès-Remiremont;20497,0
88149;Dommartin-lès-Vallois;
88150;Dommartin-sur-Vraine;17993,6
88151;Dompaire;19942,7
88152;Dompierre;20946,3
88153;Domptail;18247,5
88154;Domrémy-la-Pucelle;22358,5
88155;Domvallier;20514,7
88156;Doncières;19788,0
88157;Dounoux;21255,3
88158;Éloyes;19143,6
88159;Entre-deux-Eaux;20070,0
88160;Épinal;17994,0
88161;Escles;17914,0
88162;Esley;18836,7
88163;Essegney;20946,5
88164;Estrennes;
88165;Étival-Clairefontaine;19937,0
88166;Évaux-et-Ménil;19928,9
88167;Faucompierre;21216,1
88168;Fauconcourt;19716,7
88169;Fays;20819,4
88170;Ferdrupt;19038,3
88171;Fignévelle;
88172;Fiménil;19313,3
88173;Florémont;20477,5
88174;Fomerey;21356,7
88175;Fontenay;22139,3
88176;Fontenoy-le-Château;15511,3
88177;La Forge;19785,5
88178;Les Forges;23949,2
88179;Fouchécourt;
88180;Frain;19475,2
88181;Fraize;18046,7
88182;Frapelle;18238,1
88183;Frebécourt;20394,7
88184;Fremifontaine;19109,5
88185;Frenelle-la-Grande;21329,0
88186;Frenelle-la-Petite;
88187;Frénois;
88188;Fresse-sur-Moselle;18435,7
88189;Fréville;19273,3
88190;Frizon;20465,0
88192;Gelvécourt-et-Adompt;18885,3
88193;Gemaingoutte;20829,8
88194;Gemmelaincourt;19373,5
88195;Gendreville;17102,4
88196;Gérardmer;19665,3
88197;Gerbamont;19864,0
88198;Gerbépal;19979,5
88199;Gignéville;
88200;Gigney;
88201;Girancourt;21725,0
88202;Gircourt-lès-Viéville;21914,0
88203;Girecourt-sur-Durbion;20572,8
88204;Girmont;21213,3
88205;Girmont-Val-d'Ajol;16959,9
88206;Gironcourt-sur-Vraine;18315,6
88208;Godoncourt;15803,3
88209;Golbey;18197,3
88210;Gorhey;18925,2
88212;Grand;17325,0
88213;La Grande-Fosse;17662,9
88214;Grandrupt-de-Bains;
88215;Grandrupt;
88216;Grandvillers;18932,0
88218;Granges-sur-Vologne;18011,5
88219;Greux;19769,0
88220;Grignoncourt;
88221;Gruey-lès-Surance;16636,0
88222;Gugnécourt;21540,0
88223;Gugney-aux-Aulx;18429,4
88224;Hadigny-les-Verrières;19872,9
88225;Hadol;21219,7
88226;Hagécourt;19585,7
88227;Hagnéville-et-Roncourt;
88228;Haillainville;18168,6
88229;Harchéchamp;
88230;Hardancourt;
88231;Haréville;22179,5
88232;Harmonville;19176,5
88233;Harol;20330,7
88234;Harsault;16089,3
88235;Hautmougey;17803,5
88236;La Haye;18124,3
88237;Hennecourt;21530,0
88238;Hennezel;17782,3
88239;Hergugney;17515,3
88240;Herpelmont;17869,0
88241;Houécourt;19156,7
88242;Houéville;
88243;Housseras;19218,7
88244;La Houssière;18929,3
88245;Hurbache;20345,2
88246;Hymont;20822,7
88247;Igney;20626,5
88248;Isches;20064,7
88249;Jainvillotte;
88250;Jarménil;19586,7
88251;Jeanménil;19335,2
88252;Jésonville;17411,0
88253;Jeuxey;22608,5
88254;Jorxey;
88255;Jubainville;
88256;Jussarupt;19143,7
88257;Juvaincourt;20248,9
88258;Lamarche;17933,8
88259;Landaville;19355,3
88260;Langley;20151,3
88261;Laval-sur-Vologne;18316,0
88262;Laveline-devant-Bruyères;17678,7
88263;Laveline-du-Houx;19811,0
88264;Légéville-et-Bonfays;
88265;Lemmecourt;
88266;Lépanges-sur-Vologne;18139,2
88267;Lerrain;17780,7
88268;Lesseux;17783,3
88269;Liézey;19482,9
88270;Liffol-le-Grand;17914,7
88271;Lignéville;21162,0
88272;Lironcourt;
88273;Longchamp;23468,5
88274;Longchamp-sous-Châtenois;
88275;Lubine;19991,5
88276;Lusse;18144,4
88277;Luvigny;16669,3
88278;Maconcourt;
88279;Madecourt;
88280;Madegney;20777,5
88281;Madonne-et-Lamerey;20642,7
88283;Malaincourt;
88284;Mandray;19849,3
88285;Mandres-sur-Vair;20263,3
88286;Marainville-sur-Madon;
88287;Marey;
88288;Maroncourt;
88289;Martigny-les-Bains;19144,0
88290;Martigny-les-Gerbonvaux;16850,4
88291;Martinvelle;19957,0
88292;Mattaincourt;20142,7
88293;Maxey-sur-Meuse;21057,8
88294;Mazeley;20346,7
88295;Mazirot;22536,0
88296;Médonville;
88297;Méménil;18926,0
88298;Ménarmont;
88299;Ménil-en-Xaintois;20198,3
88300;Ménil-de-Senones;18703,0
88301;Ménil-sur-Belvitte;18412,9
88302;Le Ménil;18921,0
88303;Midrevaux;18451,4
88304;Mirecourt;17496,0
88305;Moncel-sur-Vair;21206,0
88306;Le Mont;
88307;Mont-lès-Lamarche;16698,5
88308;Mont-lès-Neufchâteau;20055,2
88309;Monthureux-le-Sec;19880,8
88310;Monthureux-sur-Saône;18085,4
88311;Montmotier;
88312;Morelmaison;19845,3
88313;Moriville;18472,7
88314;Morizécourt;19112,2
88315;Mortagne;20742,9
88316;Morville;
88317;Moussey;17044,4
88318;Moyemont;18429,0
88319;Moyenmoutier;17576,0
88320;Nayemont-les-Fosses;23380,0
88321;Neufchâteau;18282,0
88322;La Neuveville-devant-Lépanges;20489,0
88324;La Neuveville-sous-Châtenois;19956,0
88325;La Neuveville-sous-Montfort;20766,7
88326;Neuvillers-sur-Fave;21468,7
88327;Nomexy;17634,2
88328;Nompatelize;21038,6
88330;Nonville;18029,0
88331;Nonzeville;
88332;Norroy;23479,3
88333;Nossoncourt;17794,3
88334;Oëlleville;19136,0
88335;Offroicourt;19189,0
88336;Ollainville;
88337;Oncourt;22603,0
88338;Ortoncourt;
88340;Padoux;18994,5
88341;Pair-et-Grandrupt;20307,6
88342;Pallegney;21739,7
88343;Parey-sous-Montfort;21717,8
88344;Pargny-sous-Mureau;18951,7
88345;La Petite-Fosse;
88346;La Petite-Raon;16797,0
88347;Pierrefitte;18648,6
88348;Pierrepont-sur-l'Arentèle;20076,7
88349;Plainfaing;17761,0
88350;Pleuvezain;
88351;Plombières-les-Bains;17823,8
88352;Pompierre;19783,3
88353;Pont-lès-Bonfays;20109,6
88354;Pont-sur-Madon;20038,1
88355;Portieux;18690,0
88356;Les Poulières;19420,5
88357;Poussay;21160,0
88358;Pouxeux;19546,1
88359;Prey;19868,0
88360;Provenchères-lès-Darney;20485,5
88361;Provenchères-sur-Fave;18364,8
88362;Le Puid;
88363;Punerot;18758,7
88364;Puzieux;22478,0
88365;Racécourt;21436,8
88366;Rainville;19593,8
88367;Rambervillers;16330,0
88368;Ramecourt;19474,5
88369;Ramonchamp;18040,7
88370;Rancourt;
88371;Raon-aux-Bois;20989,3
88372;Raon-l'Étape;17692,5
88373;Raon-sur-Plaine;16992,0
88374;Rapey;
88375;Raves;20506,4
88376;Rebeuville;22290,7
88377;Regnévelle;17841,3
88378;Regney;
88379;Rehaincourt;20411,4
88380;Rehaupal;19895,5
88381;Relanges;19212,0
88382;Remicourt;
88383;Remiremont;17876,0
88385;Remoncourt;20062,7
88386;Remomeix;20557,3
88387;Removille;18714,2
88388;Renauvoid;21851,0
88389;Repel;
88390;Robécourt;17680,8
88391;Rochesson;20005,7
88392;Rocourt;
88393;Rollainville;22082,5
88394;Romain-aux-Bois;
88395;Romont;17827,7
88398;Les Rouges-Eaux;
88399;Le Roulier;21747,0
88400;Rouvres-en-Xaintois;19776,0
88401;Rouvres-la-Chétive;18988,3
88402;Roville-aux-Chênes;22042,8
88403;Rozerotte;21340,7
88404;Rozières-sur-Mouzon;
88406;Rugney;16161,0
88407;Ruppes;19948,4
88408;Rupt-sur-Moselle;18761,3
88409;Saint-Amé;19770,8
88410;Sainte-Barbe;18435,0
88411;Saint-Baslemont;
88412;Saint-Benoît-la-Chipotte;19041,9
88413;Saint-Dié-des-Vosges;16675,7
88415;Saint-Étienne-lès-Remiremont;19215,7
88416;Saint-Genest;
88417;Saint-Gorgon;18112,5
88418;Sainte-Hélène;18719,6
88419;Saint-Jean-d'Ormont;17959,0
88421;Saint-Julien;18102,6
88423;Saint-Léonard;19648,0
88424;Sainte-Marguerite;20367,5
88425;Saint-Maurice-sur-Mortagne;20510,9
88426;Saint-Maurice-sur-Moselle;18995,3
88427;Saint-Menge;20424,8
88428;Saint-Michel-sur-Meurthe;20796,0
88429;Saint-Nabord;20581,7
88430;Saint-Ouen-lès-Parey;17982,5
88431;Saint-Paul;15316,4
88432;Saint-Pierremont;19058,0
88433;Saint-Prancher;
88434;Saint-Remimont;20626,7
88435;Saint-Remy;20793,3
88436;Saint-Stail;
88437;Saint-Vallier;17970,5
88438;La Salle;19806,7
88439;Sanchey;22641,1
88440;Sandaucourt;18887,0
88441;Sans-Vallois;17598,0
88442;Sapois;18500,4
88443;Sartes;21755,4
88444;Le Saulcy;17169,5
88445;Saulcy-sur-Meurthe;19872,3
88446;Saulxures-lès-Bulgnéville;18076,0
88447;Saulxures-sur-Moselotte;18313,3
88448;Sauville;17945,0
88449;Savigny;21412,8
88450;Senaide;18340,6
88451;Senones;16669,0
88452;Senonges;18626,0
88453;Seraumont;
88454;Sercoeur;20959,4
88455;Serécourt;18760,0
88456;Serocourt;20610,0
88457;Sionne;19147,8
88458;Socourt;20616,5
88459;Soncourt;
88460;Soulosse-sous-Saint-Élophe;18909,3
88461;Suriauville;19348,9
88462;Le Syndicat;19719,3
88463;Taintrux;20681,8
88464;Tendon;19554,4
88465;Thaon-les-Vosges;18509,3
88466;They-sous-Montfort;21103,3
88467;Thiéfosse;18553,8
88468;Le Thillot;16903,6
88469;Thiraucourt;19469,0
88470;Le Tholy;20486,7
88471;Les Thons;18912,0
88472;Thuillières;21212,0
88473;Tignécourt;16615,3
88474;Tilleux;
88475;Tollaincourt;
88476;Totainville;18503,1
88477;Trampot;21085,5
88478;Tranqueville-Graux;
88479;Trémonzey;16808,7
88480;Ubexy;20622,0
88481;Uriménil;19497,8
88482;Urville;
88483;Uxegney;22116,7
88484;Uzemain;19766,5
88485;La Vacheresse-et-la-Rouillie;19555,4
88486;Vagney;19646,0
88487;Le Val-d'Ajol;18421,4
88488;Valfroicourt;19198,2
88489;Valleroy-aux-Saules;20725,5
88490;Valleroy-le-Sec;20843,0
88491;Les Vallois;19778,3
88492;Le Valtin;
88493;Varmonzey;
88494;Vaubexy;19560,0
88495;Vaudéville;22785,3
88496;Vaudoncourt;22659,3
88497;Vaxoncourt;20351,3
